addres,code,dastresi,tejary,darmany,farhangi_honary,tafrihy,rest,parks
آنالیز قیمت فروش آپارتمان در تهران - آیت اله کاشانی ,10128988,5.0,2.0,2.0,3.0,1.0,5.0,4.0
آنالیز قیمت فروش آپارتمان در تهران - آیت اله کاشانی ,10350075,5.0,2.0,2.0,3.0,1.0,5.0,4.0
آنالیز قیمت فروش آپارتمان در تهران - پیروزی ,10346991,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - طرشت ,10347731,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10255073,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10416414,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10416413,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - صادقیه ,10186346,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - ستارخان ,10263990,5.0,0.0,3.0,4.0,3.0,5.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - پیروزی ,10346973,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - پیروزی ,3823130,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - جشنواره ,10336055,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - هروی ,10416410,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - دارآباد ,10416408,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - سراج ,10274330,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - دربند ,10274971,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - صادقیه ,10416393,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - ستارخان ,10416392,5.0,0.0,3.0,4.0,3.0,5.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - ستارخان ,10416391,5.0,0.0,3.0,4.0,3.0,5.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - فرجام غربی( تا شهید باقری) ,10416390,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - ستارخان ,10416389,5.0,0.0,3.0,4.0,3.0,5.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - ستارخان ,10416388,5.0,0.0,3.0,4.0,3.0,5.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - دربند ,10259791,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - گلبرگ ,10332558,,,,,,,
,10416383,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - فاطمی ,10205986,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - شهرک راه آهن ,10275489,4.0,0.0,7.0,6.0,4.0,10.0,9.0
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10416378,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - فاطمی ,10416377,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10416376,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - جنت آباد ,10348613,6.0,6.0,6.0,4.0,2.0,6.0,4.0
آنالیز قیمت فروش آپارتمان در تهران - جنت آباد ,10348283,6.0,6.0,6.0,4.0,2.0,6.0,4.0
آنالیز قیمت فروش آپارتمان در تهران - پونک ,10348592,0.0,4.0,3.0,0.0,0.0,8.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - جنت آباد ,10348590,6.0,6.0,6.0,4.0,2.0,6.0,4.0
آنالیز قیمت فروش آپارتمان در تهران - یوسف آباد ,10334702,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - اوین ,3910621,4.0,0.0,2.0,1.0,0.0,0.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - پونک ,3967475,0.0,4.0,3.0,0.0,0.0,8.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - پونک ,10126449,0.0,4.0,3.0,0.0,0.0,8.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - اوین ,10264730,4.0,0.0,2.0,1.0,0.0,0.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - جلفا ,10297709,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - سهروردی شمالی ,10120844,4.0,4.0,3.0,5.0,2.0,8.0,2.0
آنالیز قیمت فروش آپارتمان در تهران - گلبرگ ,10416364,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - سعادت آباد ,10351593,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - سراج ,10416356,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - شهرک غرب ,10131278,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - شهران ,10183203,4.0,2.0,5.0,4.0,1.0,5.0,7.0
آنالیز قیمت فروش آپارتمان در تهران - کن ,10299362,4.0,2.0,5.0,9.0,3.0,8.0,1.0
آنالیز قیمت فروش آپارتمان در تهران - شهرک راه آهن ,10252795,4.0,0.0,7.0,6.0,4.0,10.0,9.0
آنالیز قیمت فروش آپارتمان در تهران - کن ,10349693,4.0,2.0,5.0,9.0,3.0,8.0,1.0
آنالیز قیمت فروش آپارتمان در تهران - ونک ,10416353,4.0,7.0,7.0,7.0,5.0,12.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - زعفرانیه ,10163655,4.0,3.0,2.0,15.0,1.0,8.0,5.0
آنالیز قیمت فروش آپارتمان در تهران - گاندی ,10127335,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - ونک ,10187431,4.0,7.0,7.0,7.0,5.0,12.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - جشنواره ,10416342,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - ظفر ,10244065,5.0,3.0,5.0,4.0,1.0,6.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10300542,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - ظفر ,10164981,5.0,3.0,5.0,4.0,1.0,6.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10217588,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10334974,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - معلم ,10301588,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,10416336,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - میدان آرژانتین ,10264831,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10268650,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - جمالزاده ,10416328,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - دولت ,10258987,4.0,2.0,4.0,4.0,2.0,9.0,3.0
,10264672,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - هنگام ,10416324,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - امیرآباد ,10256312,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - مجاهدین اسلام ,10346939,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - خیابان مازندران ,10333520,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - بهارستان ,10205964,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - پیچ شمیران ,3887229,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - شمس آباد ,10416322,4.0,4.0,3.0,4.0,5.0,8.0,9.0
آنالیز قیمت فروش آپارتمان در تهران - شمس آباد ,10416320,4.0,4.0,3.0,4.0,5.0,8.0,9.0
آنالیز قیمت فروش آپارتمان در تهران - فرجام غربی( تا شهید باقری) ,10354989,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,10416314,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10300548,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - طرشت ,10416313,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - یوسف آباد ,10348524,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,10336361,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - حکیمیه ,10251054,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,10416311,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - اقدسیه ,10416310,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,3207397,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,10348981,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - قیطریه ,10416308,4.0,3.0,4.0,3.0,6.0,6.0,5.0
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,10347308,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,10416307,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - تهران پارس ,10267026,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - فرجام غربی( تا شهید باقری) ,10416304,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - فرجام غربی( تا شهید باقری) ,10334956,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - فرجام غربی( تا شهید باقری) ,10202512,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - مطهری (ازولیعصرتا مدرس) ,10272365,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - دربند ,10300100,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - کریم خان ,10064937,4.0,2.0,6.0,7.0,3.0,9.0,4.0
آنالیز قیمت فروش آپارتمان در تهران - فرجام غربی( تا شهید باقری) ,10416300,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - جلفا ,10416299,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - گلبرگ ,10416297,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - دربند ,3235592,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - آذربایجان ,10416294,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10333114,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10416293,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10416292,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10333275,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10332735,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10332788,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10332797,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10332555,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - سهروردی جنوبی ,10259516,4.0,4.0,3.0,5.0,2.0,8.0,2.0
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10416289,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - جلفا ,10416288,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - فرجام غربی( تا شهید باقری) ,10240957,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - سهروردی شمالی ,10416286,4.0,4.0,3.0,5.0,2.0,8.0,2.0
آنالیز قیمت فروش آپارتمان در تهران - قیطریه ,10350036,4.0,3.0,4.0,3.0,6.0,6.0,5.0
آنالیز قیمت فروش آپارتمان در تهران - فرجام غربی( تا شهید باقری) ,10251293,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - گلبرگ ,10251292,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - قیطریه ,10336141,4.0,3.0,4.0,3.0,6.0,6.0,5.0
آنالیز قیمت فروش آپارتمان در تهران - فرمانیه ,10335082,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10217008,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - بلوارمرزداران ,10335752,5.0,3.0,3.0,4.0,0.0,4.0,6.0
آنالیز قیمت فروش آپارتمان در تهران - قیطریه ,3990175,4.0,3.0,4.0,3.0,6.0,6.0,5.0
آنالیز قیمت فروش آپارتمان در تهران - ازگل ,10416282,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نارمک ,10206682,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - دارآباد ,3531645,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - سبلان ,10416281,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - نظام آباد ,10416280,4.0,4.0,4.0,2.0,3.0,8.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - ظفر ,10416279,5.0,3.0,5.0,4.0,1.0,6.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - معلم ,10346918,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - ظفر ,10416278,5.0,3.0,5.0,4.0,1.0,6.0,3.0
آنالیز قیمت فروش آپارتمان در تهران - وحیدیه ,10333270,,,,,,,
آنالیز قیمت فروش آپارتمان در تهران - اختیاریه ,10416274,4.0,2.0,5.0,7.0,2.0,4.0,5.0
